"site","block","treatment","species","tissue","growth_form","plot_tissue_id","nitrogen_percent","carbon_percent","notes"
"MAT06",2,"F0.5","Cassiope tetragona","NewStems","Evergreen","796",1.13975632190704,64.3194580078125,NA
"MAT06",2,"F0.5","Vaccinium vitis-idaea","BelowStem","Evergreen","1986",1.04151964187622,58.3571090698242,NA
"MAT06",2,"F0.5","Other Evergreen","NewStems","Evergreen","2004",0.902123987674713,60.9349060058594,NA
"MAT06",2,"F0.5","Other Evergreen","OldStems","Evergreen","2006",0.866019904613495,66.2078475952148,NA
"MAT06",2,"F0.5","Sphagnum","Green","Moss","872",1.10156559944153,51.7499885559082,NA
"MAT06",2,"F0.5","Other Mosses","Green","Moss","1993",1.04171001911163,53.1098747253418,NA
"MAT06",2,"F0.5","Other Mosses","Green","Moss","1993",1.0124990940094,51.994701385498,NA
"MAT06",2,"F0.5","Rubus chamaemorus","BelowStem","Forb","1999",1.00501608848572,55.1626281738281,NA
"MAT06",2,"F0.5","Mixed Lichen","Live","Lichen","1994",1.54361236095428,52.5394592285156,NA
"MAT06",2,"F0.5","Rubus chamaemorus","LeavesStems","Forb","1998",2.51326036453247,52.523567199707,NA
"MAT06",2,"F0.5","Litter","Litter","Litter","2010",0.614477097988129,53.4349212646484,NA
"MAT06",2,"CT","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","765",1.38823258876801,52.3727378845215,NA
"MAT06",2,"CT","Eriophorum vaginatum","Rhizome","Graminoid","762",1.64096355438232,49.818790435791,NA
"MAT06",2,"CT","Carex bigelowii","BladeSheathInflCulm","Graminoid","860",2.23801684379578,51.364673614502,NA
"MAT06",2,"CT","Carex bigelowii","Rhizome","Graminoid","863",0.668175756931305,49.727165222168,NA
"MAT06",2,"CT","Other Graminoid","BladeSheathInflCulm","Graminoid","768",0.893956780433655,49.587646484375,NA
"MAT06",2,"CT","Betula nana","NewStems","Deciduous","820",1.22350585460663,63.4726448059082,NA
"MAT06",2,"CT","Betula nana","NewStems","Deciduous","820",1.20744585990906,62.6337356567383,NA
"MAT06",2,"CT","Betula nana","NewLeaves","Deciduous","585",2.20525050163269,56.4908065795898,NA
"MAT06",2,"CT","Ledum palustre","OldStems","Evergreen","851",0.617503821849823,59.7670974731445,NA
"MAT06",2,"CT","Salix pulchra","OldStems","Deciduous","773",1.41971099376678,56.6817283630371,NA
"MAT06",2,"CT","Ledum palustre","NewLeaves","Evergreen","842",1.68395936489105,59.5040740966797,NA
"MAT06",2,"CT","Ledum palustre","OldLeaves","Evergreen","848",1.20153427124023,59.274730682373,NA
"MAT06",2,"CT","Betula nana","OldStems","Deciduous","586",0.724614024162292,58.5749969482422,NA
"MAT06",2,"CT","Betula nana","BelowStem","Deciduous","857",0.643870711326599,56.6252670288086,NA
"MAT06",2,"CT","Vaccinium vitis-idaea","NewLeaves","Evergreen","869",1.14093375205994,57.2460250854492,NA
"MAT06",2,"CT","Ledum palustre","NewStems","Evergreen","845",1.34136784076691,58.0661392211914,NA
"MAT06",2,"CT","Vaccinium vitis-idaea","OldLeaves","Evergreen","846",0.896876692771912,56.8147010803223,NA
"MAT06",2,"CT","Vaccinium vitis-idaea","OldLeaves","Evergreen","846",0.881239831447601,57.1808280944824,NA
"MAT06",2,"CT","Vaccinium vitis-idaea","OldStems","Evergreen","849",0.940230906009674,56.5422630310059,NA
"MAT06",2,"CT","Ledum palustre","Inflor","Evergreen","854",1.1627950668335,55.9182662963867,NA
"MAT06",2,"CT","Ledum palustre","BelowStem","Evergreen","584",0.738686680793762,57.8658905029297,NA
"MAT06",2,"CT","Vaccinium vitis-idaea","NewStems","Evergreen","843",0.889926910400391,57.9960517883301,NA
"MAT06",2,"CT","Other Evergreen","NewStems","Evergreen","861",1.22851073741913,58.5279693603516,NA
"MAT06",2,"CT","Other Evergreen","OldLeaves","Evergreen","864",0.891465127468109,59.3438377380371,NA
"MAT06",2,"CT","Vaccinium vitis-idaea","BelowStem","Evergreen","852",0.841085076332092,58.5818710327148,NA
"MAT06",2,"CT","Vaccinium vitis-idaea","Inflor","Evergreen","870",1.0719963312149,51.6922302246094,NA
"MAT06",2,"CT","Litter","Wood","Litter","447",0.691539525985718,62.1484413146973,NA
"MAT06",2,"CT","Other Evergreen","BelowStem","Evergreen","441",0.743038952350616,62.3234443664551,NA
"MAT06",2,"CT","Other Evergreen","BelowStem","Evergreen","441",0.686471402645111,62.1148300170898,NA
"MAT06",2,"CT","Other Evergreen","NewLeaves","Evergreen","858",1.54044091701508,60.5765914916992,NA
"MAT06",2,"CT","Other Forb","LeavesStems","Forb","436",2.1353702545166,50.5696830749512,NA
"MAT06",2,"CT","Other Mosses","Green","Moss","868",0.740439057350159,43.5012359619141,NA
"MAT06",2,"CT","Betula nana","Inflor","Deciduous","587",1.27097690105438,66.2667388916016,NA
"MAT06",2,"CT","Other Graminoid","Rhizome","Graminoid","771",0.71781599521637,NA,NA
"MAT06",2,"CT","Sphagnum","Green","Moss","428",1.03601467609406,51.7564811706543,NA
"MAT06",2,"CT","Mixed Lichen","Live","Lichen","865",0.913423120975494,46.9193801879883,NA
"MAT06",2,"CT","Mixed Lichen","Live","Lichen","865",0.801988482475281,46.5032234191895,NA
"MAT06",1,"F10","Rubus chamaemorus","InflorStalks","Forb","12",1.91696059703827,41.3287391662598,NA
"MAT06",2,"F0.5","Salix pulchra","NewStems","Deciduous","670",1.01398277282715,48.8711967468262,NA
"MAT06",3,"F0.5","Vaccinium vitis-idaea","BelowStem","Evergreen","1907",0.687659621238708,48.3607711791992,NA
"MAT06",1,"F5","Litter","Wood","Litter","349",1.3171021938324,49.3857879638672,NA
"MAT06",2,"F2","Mixed Lichen","Live","Lichen","1111",0.85650646686554,40.6141967773438,NA
"MAT06",2,"F0.5","Betula nana","OldStems","Deciduous","1997",0.507168889045715,50.3961982727051,NA
"MAT06",2,"F1","Ledum palustre","OldLeaves","Evergreen","655",0.932279050350189,49.4900779724121,NA
"MAT06",2,"F1","Vaccinium uliginosum","BelowStem","Deciduous","634",0.58594810962677,46.6905097961426,NA
"MAT06",2,"F2","Salix pulchra","BelowStem","Deciduous","1179",1.4040641784668,45.6226425170898,NA
"MAT06",3,"F1","Betula nana","BelowStem","Deciduous","809",0.599562525749207,46.0353393554688,NA
"MAT06",2,"F2","Salix pulchra","BelowStem","Deciduous","1179",1.38599824905396,45.6888084411621,NA
"MAT06",2,"CT","Litter","Litter","Litter","594",0.429539680480957,46.6272773742676,NA
"MAT06",2,"F2","Betula nana","OldStems","Deciduous","1083",0.797821760177612,48.9931411743164,NA
"MAT06",2,"F5","Mixed Lichen","Live","Lichen","608",1.49570214748383,40.5902557373047,NA
"MAT06",2,"F5","Litter","Litter","Litter","610",1.4745579957962,41.4356079101562,NA
"MAT06",2,"F1","Vaccinium uliginosum","NewStems","Deciduous","632",0.765661537647247,47.2398338317871,NA
"MAT06",2,"F5","Other Evergreen","OldLeaves","Evergreen","918",1.44818043708801,47.6313209533691,NA
"MAT06",1,"F0.5","Rubus chamaemorus","LeavesStems","Forb","1699",1.81377923488617,44.4353294372559,NA
"MAT06",1,"CT","Betula nana","OldStems","Deciduous","19",0.773583889007568,48.9156188964844,NA
"MAT06",2,"CT","Litter","Litter","Litter","594",0.408680200576782,46.7290649414062,NA
"MAT06",1,"F5","Litter","Litter","Litter","99",0.879214882850647,40.7700843811035,NA
"MAT06",3,"F0.5","Petasites frigidus","BelowStem","Forb","1916",1.04653978347778,41.3313789367676,NA
"MAT06",1,"CT","Other Evergreen","OldStems","Evergreen","267",0.427117854356766,46.7636070251465,NA
"MAT06",2,"F1","Ledum palustre","NewLeaves","Evergreen","653",1.47179484367371,50.6281356811523,NA
"MAT06",2,"F5","Vaccinium vitis-idaea","NewStems","Evergreen","923",1.07439589500427,46.6613464355469,NA
"MAT06",3,"F0.5","Betula nana","NewStems","Deciduous","1894",0.743444502353668,52.614372253418,NA
"MAT06",3,"F0.5","Betula nana","NewStems","Deciduous","1894",0.734411776065826,52.5157699584961,NA
"MAT06",1,"F1","Eriophorum vaginatum","Rhizome","Graminoid","234",0.686174273490906,43.382926940918,NA
"MAT06",1,"F1","Cassiope tetragona","NewStems","Evergreen","392",1.52696478366852,52.6304969787598,NA
"MAT06",1,"F1","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","233",1.30669152736664,43.2732315063477,NA
"MAT06",2,"F2","Betula nana","BelowStem","Deciduous","1085",0.507808923721313,46.5526237487793,NA
"MAT06",3,"F5","Betula nana","OldStems","Deciduous","1509",1.16235637664795,49.4987449645996,NA
"MAT06",2,"F5","Vaccinium uliginosum","NewStems","Deciduous","533",1.36218321323395,47.6149635314941,NA
"MAT06",2,"F5","Ledum palustre","NewLeaves","Evergreen","905",1.92905139923096,49.256275177002,NA
"MAT06",2,"CT","Other Graminoid","Rhizome","Graminoid","771",0.419720411300659,39.2030181884766,NA
"MAT06",3,"F5","Betula nana","OldStems","Deciduous","1509",1.10146760940552,50.2193641662598,NA
"MAT06",3,"CT","Ledum palustre","Inflor","Evergreen","1164",2.20590591430664,48.3447952270508,NA
"MAT06",3,"CT","Cassiope tetragona","Inflor","Evergreen","1600",0.543901562690735,47.5810585021973,NA
"MAT06",3,"CT","Litter","Litter","Litter","1042",0.326315611600876,43.9863548278809,NA
"MAT06",3,"CT","Salix pulchra","NewStems","Deciduous","1028",1.06669914722443,49.1262550354004,NA
"MAT06",3,"CT","Other Evergreen","OldLeaves","Evergreen","973",0.625971972942352,50.0515098571777,NA
"MAT06",3,"CT","Other Evergreen","OldStems","Evergreen","976",0.36312860250473,49.1396102905273,NA
"MAT06",3,"CT","Other Evergreen","OldLeaves","Evergreen","973",0.633353590965271,50.0201873779297,NA
