"date_collected","site","block","treatment","quad","surface_area_cm2","species","tissue","growth_form","plot_tissue_id","mass_g","notes"
2024-07-25,"MAT06",2,"F0.5",3,400,"Cassiope tetragona","NewStems","Evergreen","796",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Cassiope tetragona","OldStems","Evergreen","799",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Cassiope tetragona","Inflor","Evergreen","802",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Evergreen","NewLeaves","Evergreen","2003",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Evergreen","NewStems","Evergreen","2004",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Evergreen","OldLeaves","Evergreen","2005",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Evergreen","OldStems","Evergreen","2006",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Evergreen","Inflor","Evergreen","676",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Evergreen","BelowStem","Evergreen","2007",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Rubus chamaemorus","LeavesStems","Forb","1998",0.225,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Rubus chamaemorus","BelowStem","Forb","1999",0.319,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Petasites frigidus","LeavesStems","Forb","2000",0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Forb","LeavesStems","Forb","786",0.005,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Forb","BelowStem","Forb","800",0.014,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Sphagnum","Green","Moss","872",4.756,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Other Mosses","Green","Moss","1993",7.85,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Mixed Lichen","Live","Lichen","1994",0.106,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",3,400,"Litter","Litter","Litter","2010",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","2008",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Eriophorum vaginatum","Rhizome","Graminoid","2009",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","1951",0.271,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Carex bigelowii","Rhizome","Graminoid","1952",7.091,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Graminoid","Rhizome","Graminoid",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Betula nana","NewLeaves","Deciduous","1996",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Betula nana","NewStems","Deciduous","1995",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Betula nana","OldStems","Deciduous","1997",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Betula nana","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Betula nana","BelowStem","Deciduous","2002",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Salix pulchra","NewLeaves","Deciduous","669",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Salix pulchra","NewStems","Deciduous","670",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Salix pulchra","OldStems","Deciduous","671",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium uliginosum","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium uliginosum","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium uliginosum","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium uliginosum","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Ledum palustre","NewLeaves","Evergreen","1987",0.669,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Ledum palustre","NewStems","Evergreen","1988",0.153,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Ledum palustre","OldLeaves","Evergreen","1989",0.049,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Ledum palustre","OldStems","Evergreen","1990",2.474,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Ledum palustre","Inflor","Evergreen","1991",0.028,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Ledum palustre","BelowStem","Evergreen","1992",6.739,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","1981",0.915,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium vitis-idaea","NewStems","Evergreen","1982",0.279,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","1983",0.012,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium vitis-idaea","OldStems","Evergreen","1984",0.229,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium vitis-idaea","Inflor","Evergreen","1985",0.112,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","1986",0.731,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Cassiope tetragona","NewStems","Evergreen","796",0.798,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Cassiope tetragona","OldStems","Evergreen","799",2.149,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Cassiope tetragona","Inflor","Evergreen","802",0.657,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Evergreen","NewLeaves","Evergreen","2003",0.614,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Evergreen","NewStems","Evergreen","2004",0.052,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Evergreen","OldLeaves","Evergreen","2005",0.178,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Evergreen","OldStems","Evergreen","2006",0.548,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Evergreen","Inflor","Evergreen","676",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Evergreen","BelowStem","Evergreen","2007",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Rubus chamaemorus","LeavesStems","Forb","1998",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Rubus chamaemorus","BelowStem","Forb","1999",0.405,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Petasites frigidus","LeavesStems","Forb","2000",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Forb","LeavesStems","Forb","786",0.001,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Forb","BelowStem","Forb","800",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Sphagnum","Green","Moss","872",0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Other Mosses","Green","Moss","1993",4.523,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Mixed Lichen","Live","Lichen","1994",6.581,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",2,"F0.5",4,400,"Litter","Litter","Litter","2010",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","934",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Eriophorum vaginatum","Rhizome","Graminoid","992",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","477",0.073,NA
2024-07-25,"MAT06",2,"F1",1,400,"Carex bigelowii","Rhizome","Graminoid","480",0.099,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Graminoid","Rhizome","Graminoid","728",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Betula nana","NewLeaves","Deciduous","644",1.205,NA
2024-07-25,"MAT06",2,"F1",1,400,"Betula nana","NewStems","Deciduous","645",0.422,NA
2024-07-25,"MAT06",2,"F1",1,400,"Betula nana","OldStems","Deciduous","646",4.165,NA
2024-07-25,"MAT06",2,"F1",1,400,"Betula nana","Inflor","Deciduous","708",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Betula nana","BelowStem","Deciduous","647",6.743,NA
2024-07-25,"MAT06",2,"F1",1,400,"Salix pulchra","NewLeaves","Deciduous","635",0.311,NA
2024-07-25,"MAT06",2,"F1",1,400,"Salix pulchra","NewStems","Deciduous","636",0.033,NA
2024-07-25,"MAT06",2,"F1",1,400,"Salix pulchra","OldStems","Deciduous","637",0.246,NA
2024-07-25,"MAT06",2,"F1",1,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium uliginosum","NewLeaves","Deciduous","631",0.149,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium uliginosum","NewStems","Deciduous","632",0.009,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium uliginosum","OldStems","Deciduous","633",0.322,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium uliginosum","BelowStem","Deciduous","634",0.246,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Ledum palustre","NewLeaves","Evergreen","653",0.991,NA
2024-07-25,"MAT06",2,"F1",1,400,"Ledum palustre","NewStems","Evergreen","654",0.266,NA
2024-07-25,"MAT06",2,"F1",1,400,"Ledum palustre","OldLeaves","Evergreen","655",0.326,NA
2024-07-25,"MAT06",2,"F1",1,400,"Ledum palustre","OldStems","Evergreen","656",1.557,NA
2024-07-25,"MAT06",2,"F1",1,400,"Ledum palustre","Inflor","Evergreen","657",0.137,NA
2024-07-25,"MAT06",2,"F1",1,400,"Ledum palustre","BelowStem","Evergreen","638",4.794,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","648",0.461,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium vitis-idaea","NewStems","Evergreen","649",0.147,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","950",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium vitis-idaea","OldStems","Evergreen","650",0.242,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium vitis-idaea","Inflor","Evergreen","651",0.022,NA
2024-07-25,"MAT06",2,"F1",1,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","652",0.636,NA
2024-07-25,"MAT06",2,"F1",1,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Evergreen","NewLeaves","Evergreen","658",0.138,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Evergreen","NewStems","Evergreen","659",0.022,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Evergreen","OldLeaves","Evergreen","660",0.692,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Evergreen","OldStems","Evergreen","661",1.165,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Evergreen","Inflor","Evergreen","662",0.01,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Evergreen","BelowStem","Evergreen","663",0.749,NA
2024-07-25,"MAT06",2,"F1",1,400,"Rubus chamaemorus","LeavesStems","Forb","640",0.054,NA
2024-07-25,"MAT06",2,"F1",1,400,"Rubus chamaemorus","InflorStalks","Forb","957",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Rubus chamaemorus","BelowStem","Forb","641",1.724,NA
2024-07-25,"MAT06",2,"F1",1,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Forb","LeavesStems","Forb","639",0.016,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Forb","BelowStem","Forb","696",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Sphagnum","Green","Moss","642",8.045,NA
2024-07-25,"MAT06",2,"F1",1,400,"Other Mosses","Green","Moss","643",3.91,NA
2024-07-25,"MAT06",2,"F1",1,400,"Mixed Lichen","Live","Lichen","940",0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",2,"F1",1,400,"Litter","Litter","Litter","1016",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","934",0.369,NA
2024-07-25,"MAT06",2,"F1",2,400,"Eriophorum vaginatum","Rhizome","Graminoid","992",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","477",0.4,NA
2024-07-25,"MAT06",2,"F1",2,400,"Carex bigelowii","Rhizome","Graminoid","480",0.329,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Graminoid","Rhizome","Graminoid","728",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Betula nana","NewLeaves","Deciduous","644",0.142,NA
2024-07-25,"MAT06",2,"F1",2,400,"Betula nana","NewStems","Deciduous","645",0.235,NA
2024-07-25,"MAT06",2,"F1",2,400,"Betula nana","OldStems","Deciduous","646",1.269,NA
2024-07-25,"MAT06",2,"F1",2,400,"Betula nana","Inflor","Deciduous","708",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Betula nana","BelowStem","Deciduous","647",3.822,NA
2024-07-25,"MAT06",2,"F1",2,400,"Salix pulchra","NewLeaves","Deciduous","635",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Salix pulchra","NewStems","Deciduous","636",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Salix pulchra","OldStems","Deciduous","637",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium uliginosum","NewLeaves","Deciduous","631",0.268,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium uliginosum","NewStems","Deciduous","632",0.068,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium uliginosum","OldStems","Deciduous","633",0.599,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium uliginosum","BelowStem","Deciduous","634",0.851,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Ledum palustre","NewLeaves","Evergreen","653",0.986,NA
2024-07-25,"MAT06",2,"F1",2,400,"Ledum palustre","NewStems","Evergreen","654",0.22,NA
2024-07-25,"MAT06",2,"F1",2,400,"Ledum palustre","OldLeaves","Evergreen","655",0.204,NA
2024-07-25,"MAT06",2,"F1",2,400,"Ledum palustre","OldStems","Evergreen","656",1.679,NA
2024-07-25,"MAT06",2,"F1",2,400,"Ledum palustre","Inflor","Evergreen","657",0.028,NA
2024-07-25,"MAT06",2,"F1",2,400,"Ledum palustre","BelowStem","Evergreen","638",3.919,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","648",0.355,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium vitis-idaea","NewStems","Evergreen","649",0.082,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","950",0.318,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium vitis-idaea","OldStems","Evergreen","650",0.485,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium vitis-idaea","Inflor","Evergreen","651",0.007,NA
2024-07-25,"MAT06",2,"F1",2,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","652",0.803,NA
2024-07-25,"MAT06",2,"F1",2,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Evergreen","NewLeaves","Evergreen","658",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Evergreen","NewStems","Evergreen","659",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Evergreen","OldLeaves","Evergreen","660",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Evergreen","OldStems","Evergreen","661",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Evergreen","Inflor","Evergreen","662",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Evergreen","BelowStem","Evergreen","663",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Rubus chamaemorus","LeavesStems","Forb","640",0.352,NA
2024-07-25,"MAT06",2,"F1",2,400,"Rubus chamaemorus","InflorStalks","Forb","957",0.024,NA
2024-07-25,"MAT06",2,"F1",2,400,"Rubus chamaemorus","BelowStem","Forb","641",0.859,NA
2024-07-25,"MAT06",2,"F1",2,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Forb","LeavesStems","Forb","639",0.124,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Forb","BelowStem","Forb","696",0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Sphagnum","Green","Moss","642",0.82,NA
2024-07-25,"MAT06",2,"F1",2,400,"Other Mosses","Green","Moss","643",1.006,NA
2024-07-25,"MAT06",2,"F1",2,400,"Mixed Lichen","Live","Lichen","940",0.6,NA
2024-07-25,"MAT06",2,"F1",2,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",2,"F1",2,400,"Litter","Litter","Litter","1016",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","934",3.146,NA
2024-07-25,"MAT06",2,"F1",3,400,"Eriophorum vaginatum","Rhizome","Graminoid","992",5.591,NA
2024-07-25,"MAT06",2,"F1",3,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","477",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Carex bigelowii","Rhizome","Graminoid","480",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Graminoid","Rhizome","Graminoid","728",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Betula nana","NewLeaves","Deciduous","644",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Betula nana","NewStems","Deciduous","645",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Betula nana","OldStems","Deciduous","646",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Betula nana","Inflor","Deciduous","708",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Betula nana","BelowStem","Deciduous","647",0.048,NA
2024-07-25,"MAT06",2,"F1",3,400,"Salix pulchra","NewLeaves","Deciduous","635",0.271,NA
2024-07-25,"MAT06",2,"F1",3,400,"Salix pulchra","NewStems","Deciduous","636",0.049,NA
2024-07-25,"MAT06",2,"F1",3,400,"Salix pulchra","OldStems","Deciduous","637",0.752,NA
2024-07-25,"MAT06",2,"F1",3,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium uliginosum","NewLeaves","Deciduous","631",0.245,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium uliginosum","NewStems","Deciduous","632",0.071,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium uliginosum","OldStems","Deciduous","633",0.392,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium uliginosum","BelowStem","Deciduous","634",0.1,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Ledum palustre","NewLeaves","Evergreen","653",0.458,NA
2024-07-25,"MAT06",2,"F1",3,400,"Ledum palustre","NewStems","Evergreen","654",0.112,NA
2024-07-25,"MAT06",2,"F1",3,400,"Ledum palustre","OldLeaves","Evergreen","655",0.204,NA
2024-07-25,"MAT06",2,"F1",3,400,"Ledum palustre","OldStems","Evergreen","656",3.929,NA
2024-07-25,"MAT06",2,"F1",3,400,"Ledum palustre","Inflor","Evergreen","657",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Ledum palustre","BelowStem","Evergreen","638",6.337,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","648",0.936,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium vitis-idaea","NewStems","Evergreen","649",0.137,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","950",1.825,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium vitis-idaea","OldStems","Evergreen","650",0.875,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium vitis-idaea","Inflor","Evergreen","651",0.027,NA
2024-07-25,"MAT06",2,"F1",3,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","652",3.473,NA
2024-07-25,"MAT06",2,"F1",3,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Evergreen","NewLeaves","Evergreen","658",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Evergreen","NewStems","Evergreen","659",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Evergreen","OldLeaves","Evergreen","660",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Evergreen","OldStems","Evergreen","661",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Evergreen","Inflor","Evergreen","662",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Other Evergreen","BelowStem","Evergreen","663",0,NA
2024-07-25,"MAT06",2,"F1",3,400,"Rubus chamaemorus","LeavesStems","Forb","640",0.231,NA
2024-07-25,"MAT06",2,"F1",3,400,"Rubus chamaemorus","InflorStalks","Forb","957",0,NA
