"Block","Treatment","Date_collected","Species","Tissue","Plot_tissue_ID","Nitrogen_percent","Carbon_percent","Growth_form","Notes"
2,"F0.5",2024-07-25,"Castet","OldStems","799",0.910992860794067,61.9940795898438,"Evergreen",NA
2,"F0.5",2024-07-25,"Castet","NewStems","796",1.13975632190704,64.3194580078125,"Evergreen",NA
2,"F0.5",2024-07-25,"Vacvit","BelowStem","1986",1.04151964187622,58.3571090698242,"Evergreen",NA
2,"F0.5",2024-07-25,"OtherEvergreen","NewStems","2004",0.902123987674713,60.9349060058594,"Evergreen",NA
2,"F0.5",2024-07-25,"OtherEvergreen","OldStems","2006",0.866019904613495,66.2078475952148,"Evergreen",NA
2,"F0.5",2024-07-25,"Sphagnum","Green","872",1.10156559944153,51.7499885559082,"Moss",NA
2,"F0.5",2024-07-25,"OtherMoss","Green","1993",1.04171001911163,53.1098747253418,"Moss",NA
2,"F0.5",2024-07-25,"OtherMoss","Green","1993",1.0124990940094,51.994701385498,"Moss",NA
2,"F0.5",2024-07-25,"Rubcha","BelowStem","1999",1.00501608848572,55.1626281738281,"Forb",NA
2,"F0.5",2024-07-25,"Lichen","Live","1994",1.54361236095428,52.5394592285156,"Lichen",NA
2,"F0.5",2024-07-25,"Rubcha","LeavesStems","1998",2.51326036453247,52.523567199707,"Forb",NA
2,"F0.5",2024-07-25,"Attached","Litter","2010",0.614477097988129,53.4349212646484,"Litter",NA
2,"CT",2024-07-25,"Erivag","BladeSheathInflCulm","765",1.38823258876801,52.3727378845215,"Graminoid",NA
2,"CT",2024-07-25,"Erivag","Rhizome","762",1.64096355438232,49.818790435791,"Graminoid",NA
2,"CT",2024-07-25,"Carbig","BladeSheathInflCulm","860",2.23801684379578,51.364673614502,"Graminoid",NA
2,"CT",2024-07-25,"Carbig","Rhizome","863",0.668175756931305,49.727165222168,"Graminoid",NA
2,"CT",2024-07-25,"OtherGraminoid","BladeSheathInflCulm","768",0.893956780433655,49.587646484375,"Graminoid",NA
2,"CT",2024-07-25,"Betnan","NewStems","820",1.22350585460663,63.4726448059082,"Deciduous",NA
2,"CT",2024-07-25,"Betnan","NewStems","820",1.20744585990906,62.6337356567383,"Deciduous",NA
2,"CT",2024-07-25,"Betnan","NewLeaves","585",2.20525050163269,56.4908065795898,"Deciduous",NA
2,"CT",2024-07-25,"Ledpal","OldStems","851",0.617503821849823,59.7670974731445,"Evergreen",NA
2,"CT",2024-07-25,"Salpul","OldStems","773",1.41971099376678,56.6817283630371,"Deciduous",NA
2,"CT",2024-07-25,"Ledpal","NewLeaves","842",1.68395936489105,59.5040740966797,"Evergreen",NA
2,"CT",2024-07-25,"Ledpal","OldLeaves","848",1.20153427124023,59.274730682373,"Evergreen",NA
2,"CT",2024-07-25,"Betnan","OldStems","586",0.724614024162292,58.5749969482422,"Deciduous",NA
2,"CT",2024-07-25,"Betnan","BelowStem","857",0.643870711326599,56.6252670288086,"Deciduous",NA
2,"CT",2024-07-25,"Vacvit","NewLeaves","869",1.14093375205994,57.2460250854492,"Evergreen",NA
2,"CT",2024-07-25,"Ledpal","NewStems","845",1.34136784076691,58.0661392211914,"Evergreen",NA
2,"CT",2024-07-25,"Vacvit","OldLeaves","846",0.896876692771912,56.8147010803223,"Evergreen",NA
2,"CT",2024-07-25,"Vacvit","OldLeaves","846",0.881239831447601,57.1808280944824,"Evergreen",NA
2,"CT",2024-07-25,"Vacvit","OldStems","849",0.940230906009674,56.5422630310059,"Evergreen",NA
2,"CT",2024-07-25,"Ledpal","Inflor","854",1.1627950668335,55.9182662963867,"Evergreen",NA
2,"CT",2024-07-25,"Ledpal","BelowStem","584",0.738686680793762,57.8658905029297,"Evergreen",NA
2,"CT",2024-07-25,"Vacvit","NewStems","843",0.889926910400391,57.9960517883301,"Evergreen",NA
2,"CT",2024-07-25,"OtherEvergreen","NewStems","861",1.22851073741913,58.5279693603516,"Evergreen",NA
2,"CT",2024-07-25,"OtherEvergreen","OldLeaves","864",0.891465127468109,59.3438377380371,"Evergreen",NA
2,"CT",2024-07-25,"Vacvit","BelowStem","852",0.841085076332092,58.5818710327148,"Evergreen",NA
2,"CT",2024-07-25,"Vacvit","Inflor","870",1.0719963312149,51.6922302246094,"Evergreen",NA
2,"CT",2024-07-25,"Attached","Wood","447",0.691539525985718,62.1484413146973,"Litter",NA
2,"CT",2024-07-25,"OtherEvergreen","BelowStem","441",0.743038952350616,62.3234443664551,"Evergreen",NA
2,"CT",2024-07-25,"OtherEvergreen","BelowStem","441",0.686471402645111,62.1148300170898,"Evergreen",NA
2,"CT",2024-07-25,"OtherEvergreen","NewLeaves","858",1.54044091701508,60.5765914916992,"Evergreen",NA
2,"CT",2024-07-25,"OtherForb","LeavesStems","436",2.1353702545166,50.5696830749512,"Forb",NA
2,"CT",2024-07-25,"OtherMoss","Green","868",0.740439057350159,43.5012359619141,"Moss",NA
2,"CT",2024-07-25,"Betnan","Inflor","587",1.27097690105438,66.2667388916016,"Deciduous",NA
2,"CT",2024-07-25,"OtherGraminoid","Rhizome","771",0.71781599521637,NA,"Graminoid",NA
2,"CT",2024-07-25,"Sphagnum","Green","428",1.03601467609406,51.7564811706543,"Moss",NA
2,"CT",2024-07-25,"Lichen","Live","865",0.913423120975494,46.9193801879883,"Lichen",NA
2,"CT",2024-07-25,"Lichen","Live","865",0.801988482475281,46.5032234191895,"Lichen",NA
1,"F10",2024-07-24,"Rubcha","InflorStalks","12",1.91696059703827,41.3287391662598,"Forb",NA
2,"F0.5",2024-07-25,"Salpul","NewStems","670",1.01398277282715,48.8711967468262,"Deciduous",NA
3,"F0.5",2024-07-26,"Vacvit","BelowStem","1907",0.687659621238708,48.3607711791992,"Evergreen",NA
1,"F5",2024-07-25,"Attached","Wood","349",1.3171021938324,49.3857879638672,"Litter",NA
2,"F2",2024-07-25,"Lichen","Live","1111",0.85650646686554,40.6141967773438,"Lichen",NA
2,"F0.5",2024-07-25,"Betnan","OldStems","1997",0.507168889045715,50.3961982727051,"Deciduous",NA
2,"F1",2024-07-25,"Ledpal","OldLeaves","655",0.932279050350189,49.4900779724121,"Evergreen",NA
2,"F1",2024-07-25,"Vaculi","BelowStem","634",0.58594810962677,46.6905097961426,"Deciduous",NA
2,"F2",2024-07-25,"Salpul","BelowStem","1179",1.4040641784668,45.6226425170898,"Deciduous",NA
3,"F1",2024-07-26,"Betnan","BelowStem","809",0.599562525749207,46.0353393554688,"Deciduous",NA
2,"F2",2024-07-25,"Salpul","BelowStem","1179",1.38599824905396,45.6888084411621,"Deciduous",NA
2,"CT",2024-07-25,"Attached","Litter","594",0.429539680480957,46.6272773742676,"Litter",NA
2,"F2",2024-07-25,"Betnan","OldStems","1083",0.797821760177612,48.9931411743164,"Deciduous",NA
2,"F5",2024-07-25,"Lichen","Live","608",1.49570214748383,40.5902557373047,"Lichen",NA
2,"F5",2024-07-25,"Attached","Litter","610",1.4745579957962,41.4356079101562,"Litter",NA
2,"F1",2024-07-25,"Vaculi","NewStems","632",0.765661537647247,47.2398338317871,"Deciduous",NA
2,"F5",2024-07-25,"OtherEvergreen","OldLeaves","918",1.44818043708801,47.6313209533691,"Evergreen",NA
1,"F0.5",2024-07-25,"Rubcha","LeavesStems","1699",1.81377923488617,44.4353294372559,"Forb",NA
1,"CT",2024-07-24,"Betnan","OldStems","19",0.773583889007568,48.9156188964844,"Deciduous",NA
2,"CT",2024-07-25,"Attached","Litter","594",0.408680200576782,46.7290649414062,"Litter",NA
1,"F5",2024-07-25,"Attached","Litter","99",0.879214882850647,40.7700843811035,"Litter",NA
3,"F0.5",2024-07-26,"Petfri","BelowStem","1916",1.04653978347778,41.3313789367676,"Forb",NA
1,"CT",2024-07-24,"OtherEvergreen","OldStems","267",0.427117854356766,46.7636070251465,"Evergreen",NA
2,"F1",2024-07-25,"Ledpal","NewLeaves","653",1.47179484367371,50.6281356811523,"Evergreen",NA
2,"F5",2024-07-25,"Vacvit","NewStems","923",1.07439589500427,46.6613464355469,"Evergreen",NA
3,"F0.5",2024-07-26,"Betnan","NewStems","1894",0.743444502353668,52.614372253418,"Deciduous",NA
3,"F0.5",2024-07-26,"Betnan","NewStems","1894",0.734411776065826,52.5157699584961,"Deciduous",NA
1,"F1",2024-07-25,"Erivag","Rhizome","234",0.686174273490906,43.382926940918,"Graminoid",NA
1,"F1",2024-07-25,"Castet","NewStems","392",1.52696478366852,52.6304969787598,"Evergreen",NA
1,"F1",2024-07-25,"Erivag","BladeSheathInflCulm","233",1.30669152736664,43.2732315063477,"Graminoid",NA
2,"F2",2024-07-25,"Betnan","BelowStem","1085",0.507808923721313,46.5526237487793,"Deciduous",NA
3,"F5",2024-07-26,"Betnan","OldStems","1509",1.16235637664795,49.4987449645996,"Deciduous",NA
2,"F5",2024-07-25,"Vaculi","NewStems","533",1.36218321323395,47.6149635314941,"Deciduous",NA
2,"F5",2024-07-25,"Ledpal","NewLeaves","905",1.92905139923096,49.256275177002,"Evergreen",NA
2,"CT",2024-07-25,"OtherGraminoid","Rhizome","771",0.419720411300659,39.2030181884766,"Graminoid",NA
3,"F5",2024-07-26,"Betnan","OldStems","1509",1.10146760940552,50.2193641662598,"Deciduous",NA
3,"CT",2024-07-26,"Ledpal","Inflor","1164",2.20590591430664,48.3447952270508,"Evergreen",NA
3,"CT",2024-07-26,"Castet","Inflor","1600",0.543901562690735,47.5810585021973,"Evergreen",NA
3,"CT",2024-07-26,"Attached","Litter","1042",0.326315611600876,43.9863548278809,"Litter",NA
3,"CT",2024-07-26,"Salpul","NewStems","1028",1.06669914722443,49.1262550354004,"Deciduous",NA
3,"CT",2024-07-26,"OtherEvergreen","OldLeaves","973",0.625971972942352,50.0515098571777,"Evergreen",NA
3,"CT",2024-07-26,"OtherEvergreen","OldStems","976",0.36312860250473,49.1396102905273,"Evergreen",NA
3,"CT",2024-07-26,"OtherEvergreen","OldLeaves","973",0.633353590965271,50.0201873779297,"Evergreen",NA
